Log Name,Source,Date,Event ID,Task,Level,Opcode,Keyword,User,User Name,Computer,Description
2619,System,Microsoft-Windows-Kernel-Power,2017-08-01T12:31:55.903,172,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"Connectivity state in standby: Disconnected, Reason: NIC compliance"
2620,System,Microsoft-Windows-Ntfs,2017-08-01T12:31:56.057,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume D: (\Device\HarddiskVolume1) is healthy.  No action is needed.
2621,System,Microsoft-Windows-Ntfs,2017-08-01T12:31:56.537,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume E: (\Device\HarddiskVolume2) is healthy.  No action is needed.
2622,System,Microsoft-Windows-Ntfs,2017-08-01T12:31:56.669,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume \\?\Volume{ee9c746c-0000-0000-0000-801c3a000000} (\Device\HarddiskVolume4) is healthy.  No action is needed.
2623,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:31:57.084,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 0 in group 0 exposes the following power management capabilities:
2624,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:31:57.085,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 1 in group 0 exposes the following power management capabilities:
2625,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:31:57.085,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 2 in group 0 exposes the following power management capabilities:
2626,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:31:57.086,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 3 in group 0 exposes the following power management capabilities:
2627,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:31:57.086,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 4 in group 0 exposes the following power management capabilities:
2628,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:31:57.087,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 5 in group 0 exposes the following power management capabilities:
2629,System,Microsoft-Windows-Ntfs,2017-08-01T12:32:03.734,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume \\?\Volume{826cc08c-0000-0000-0000-100000000000} (\Device\HarddiskVolume5) is healthy.  No action is needed.
2630,System,Microsoft-Windows-Wininit,2017-08-01T12:32:06.433,14,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"Credential Guard (LsaIso.exe) configuration: 0x0, 0"
2631,System,Microsoft-Windows-Directory-Services-SAM,2017-08-01T12:32:06.585,16962,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
2632,System,Microsoft-Windows-FilterManager,2017-08-01T12:32:07.343,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'wcifs' (10.0, ?2079?-?07?-?15T13:50:57.000000000Z) has successfully loaded and registered with Filter Manager."
2633,System,Microsoft-Windows-FilterManager,2017-08-01T12:32:07.404,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'luafv' (10.0, ?2037?-?06?-?08T04:55:59.000000000Z) has successfully loaded and registered with Filter Manager."
2634,System,Service,2017-08-01T12:32:07.399,7000,N/A,Error,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The CldFlt service failed to start due to the following error:
2635,System,Microsoft-Windows-FilterManager,2017-08-01T12:32:07.412,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'storqosflt' (10.0, ?2015?-?12?-?17T22:36:27.000000000Z) has successfully loaded and registered with Filter Manager."
2636,System,Microsoft-Windows-Dhcp-Client,2017-08-01T12:32:07.479,50036,Service,Information,ServiceStart,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 client service is started
2637,System,Microsoft-Windows-Dhcp-Client,2017-08-01T12:32:07.480,50103,Service,Information,ServiceShutdown,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 client registered for shutdown notification
2638,System,Microsoft-Windows-DHCPv6-Client,2017-08-01T12:32:07.496,51046,Service,Information,ServiceStart,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv6 client service is started
2639,System,Tcpip,2017-08-01T12:32:07.930,4291,N/A,Warning,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The network adapter with hardware address 00-21-2F-36-D8-2D has indicated packet coalescing capability without indicating support for one or more prerequisite receive filter capabilities (IPv4 0x00000000).
2640,System,Tcpip,2017-08-01T12:32:07.930,4291,N/A,Warning,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The network adapter with hardware address 00-21-2F-36-D8-2D has indicated packet coalescing capability without indicating support for one or more prerequisite receive filter capabilities (IPv6 0x00000000).
2641,System,Microsoft-Windows-WLAN-AutoConfig,2017-08-01T12:32:08.471,4000,N/A,Information,Start,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,WLAN AutoConfig service has successfully started.
2642,System,Service,2017-08-01T12:32:09.055,7026,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The following boot-start or system-start driver(s) did not load:
2643,System,Microsoft-Windows-Winlogon,2017-08-01T12:32:14.757,7001,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,User Logon Notification for Customer Experience Improvement Program
2644,System,Lfsvc,2017-08-01T12:32:17.933,1,N/A,Information,Info,Classic,N/A,N/A,DESKTOP-OGCJR0S,Geolocation positioning is enabled.
2645,System,Lfsvc,2017-08-01T12:32:17.933,1,N/A,Information,Info,Classic,N/A,N/A,DESKTOP-OGCJR0S,Geolocation positioning is enabled.
2646,System,Service,2017-08-01T12:32:42.599,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
2647,System,Microsoft-Windows-Kernel-General,2017-08-01T12:36:51.727,12,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The operating system started at system time ?2017?-?08?-?01T17:36:51.488770200Z.
2648,System,Microsoft-Windows-Kernel-Boot,2017-08-01T12:36:51.727,153,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Virtualization-based security (policies: 0) is disabled.
2649,System,Microsoft-Windows-Kernel-Boot,2017-08-01T12:36:51.727,20,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The last shutdown's success status was false. The last boot's success status was true.
2650,System,Microsoft-Windows-Kernel-Boot,2017-08-01T12:36:51.727,27,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The boot type was 0x0.
2651,System,Microsoft-Windows-Kernel-Boot,2017-08-01T12:36:51.727,25,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The boot menu policy was 0x1.
2652,System,Microsoft-Windows-Kernel-Boot,2017-08-01T12:36:51.727,18,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,There are 0x1 boot options on this system.
2653,System,Microsoft-Windows-Kernel-Boot,2017-08-01T12:36:51.727,32,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The bootmgr spent 0 ms waiting for user input.
2654,System,Microsoft-Windows-Kernel-Boot,2017-08-01T12:36:51.727,30,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The firmware reported boot metrics.
2655,System,EventLog,2017-08-01T12:37:04.122,6008,N/A,Error,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The previous system shutdown at 12:32:07 PM on ?8/?1/?2017 was unexpected.
2656,System,EventLog,2017-08-01T12:37:04.122,6009,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,Microsoft (R) Windows (R) 10.00. 15063  Multiprocessor Free.
2657,System,EventLog,2017-08-01T12:37:04.122,6005,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The Event log service was started.
2658,System,EventLog,2017-08-01T12:37:04.122,6013,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The system uptime is 12 seconds.
2659,System,Microsoft-Windows-FilterManager,2017-08-01T12:36:52.069,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'FileInfo' (10.0, ?2042?-?06?-?30T09:43:32.000000000Z) has successfully loaded and registered with Filter Manager."
2660,System,Microsoft-Windows-FilterManager,2017-08-01T12:36:52.070,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'Wof' (10.0, ?1974?-?03?-?11T17:47:45.000000000Z) has successfully loaded and registered with Filter Manager."
2661,System,Microsoft-Windows-FilterManager,2017-08-01T12:36:52.071,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'WdFilter' (10.0, ?2102?-?10?-?04T11:25:01.000000000Z) has successfully loaded and registered with Filter Manager."
2662,System,Microsoft-Windows-Ntfs,2017-08-01T12:36:53.112,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume C: (\Device\HarddiskVolume3) is healthy.  No action is needed.
2663,System,volmgr,2017-08-01T12:36:53.180,46,N/A,Error,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,Crash dump initialization failed!
2664,System,Microsoft-Windows-FilterManager,2017-08-01T12:36:53.229,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'FileCrypt' (10.0, ?2030?-?05?-?28T03:10:59.000000000Z) has successfully loaded and registered with Filter Manager."
2665,System,Microsoft-Windows-FilterManager,2017-08-01T12:36:53.311,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'npsvctrig' (10.0, ?2097?-?07?-?25T05:18:05.000000000Z) has successfully loaded and registered with Filter Manager."
2666,System,Microsoft-Windows-Kernel-Power,2017-08-01T12:36:53.336,41,N/A,Critical,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly."
2667,System,Microsoft-Windows-Kernel-Power,2017-08-01T12:36:53.337,172,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"Connectivity state in standby: Disconnected, Reason: NIC compliance"
2668,System,Microsoft-Windows-Ntfs,2017-08-01T12:36:53.480,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume D: (\Device\HarddiskVolume1) is healthy.  No action is needed.
2669,System,Microsoft-Windows-Ntfs,2017-08-01T12:36:53.960,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume E: (\Device\HarddiskVolume2) is healthy.  No action is needed.
2670,System,Microsoft-Windows-Ntfs,2017-08-01T12:36:54.083,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume \\?\Volume{ee9c746c-0000-0000-0000-801c3a000000} (\Device\HarddiskVolume4) is healthy.  No action is needed.
2671,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:36:54.509,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 0 in group 0 exposes the following power management capabilities:
2672,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:36:54.510,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 1 in group 0 exposes the following power management capabilities:
2673,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:36:54.510,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 2 in group 0 exposes the following power management capabilities:
2674,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:36:54.511,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 3 in group 0 exposes the following power management capabilities:
2675,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:36:54.511,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 4 in group 0 exposes the following power management capabilities:
2676,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T12:36:54.512,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 5 in group 0 exposes the following power management capabilities:
2677,System,Microsoft-Windows-Ntfs,2017-08-01T12:37:00.725,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume \\?\Volume{826cc08c-0000-0000-0000-100000000000} (\Device\HarddiskVolume5) is healthy.  No action is needed.
2678,System,Microsoft-Windows-Wininit,2017-08-01T12:37:03.171,14,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"Credential Guard (LsaIso.exe) configuration: 0x0, 0"
2679,System,Microsoft-Windows-Directory-Services-SAM,2017-08-01T12:37:03.327,16962,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
2680,System,Microsoft-Windows-FilterManager,2017-08-01T12:37:04.082,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'wcifs' (10.0, ?2079?-?07?-?15T13:50:57.000000000Z) has successfully loaded and registered with Filter Manager."
2681,System,Microsoft-Windows-FilterManager,2017-08-01T12:37:04.144,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'luafv' (10.0, ?2037?-?06?-?08T04:55:59.000000000Z) has successfully loaded and registered with Filter Manager."
2682,System,Service,2017-08-01T12:37:04.138,7000,N/A,Error,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The CldFlt service failed to start due to the following error:
2683,System,Microsoft-Windows-FilterManager,2017-08-01T12:37:04.151,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'storqosflt' (10.0, ?2015?-?12?-?17T22:36:27.000000000Z) has successfully loaded and registered with Filter Manager."
2684,System,Microsoft-Windows-Dhcp-Client,2017-08-01T12:37:04.185,50036,Service,Information,ServiceStart,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 client service is started
2685,System,Microsoft-Windows-Dhcp-Client,2017-08-01T12:37:04.187,50103,Service,Information,ServiceShutdown,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 client registered for shutdown notification
2686,System,Microsoft-Windows-DHCPv6-Client,2017-08-01T12:37:04.206,51046,Service,Information,ServiceStart,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv6 client service is started
2687,System,Tcpip,2017-08-01T12:37:04.638,4291,N/A,Warning,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The network adapter with hardware address 00-21-2F-36-D8-2D has indicated packet coalescing capability without indicating support for one or more prerequisite receive filter capabilities (IPv4 0x00000000).
2688,System,Tcpip,2017-08-01T12:37:04.638,4291,N/A,Warning,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The network adapter with hardware address 00-21-2F-36-D8-2D has indicated packet coalescing capability without indicating support for one or more prerequisite receive filter capabilities (IPv6 0x00000000).
2689,System,Microsoft-Windows-WLAN-AutoConfig,2017-08-01T12:37:05.192,4000,N/A,Information,Start,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,WLAN AutoConfig service has successfully started.
2690,System,Service,2017-08-01T12:37:05.497,7026,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The following boot-start or system-start driver(s) did not load:
2691,System,Microsoft-Windows-Winlogon,2017-08-01T12:37:10.963,7001,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,User Logon Notification for Customer Experience Improvement Program
2692,System,Lfsvc,2017-08-01T12:37:14.140,1,N/A,Information,Info,Classic,N/A,N/A,DESKTOP-OGCJR0S,Geolocation positioning is enabled.
2693,System,Service,2017-08-01T12:37:20.851,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
2694,System,Microsoft-Windows-WindowsUpdateClient,2017-08-01T12:42:44.306,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
2695,System,Microsoft-Windows-Kernel-General,2017-08-01T12:42:44.919,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Services.Store.Engagement_10.0.1706.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
2696,System,Microsoft-Windows-Kernel-General,2017-08-01T12:42:45.964,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Services.Store.Engagement_10.0.1706.0_x86__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
2697,System,Microsoft-Windows-WindowsUpdateClient,2017-08-01T12:42:50.252,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
2698,System,Microsoft-Windows-Kernel-General,2017-08-01T12:42:50.996,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Advertising.Xaml_10.1707.2.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
2699,System,Microsoft-Windows-Kernel-General,2017-08-01T12:42:52.386,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Advertising.Xaml_10.1707.2.0_x86__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
2700,System,Microsoft-Windows-Kernel-General,2017-08-01T13:07:00.720,12,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The operating system started at system time ?2017?-?08?-?01T18:07:00.488532000Z.
2701,System,Microsoft-Windows-Kernel-Boot,2017-08-01T13:07:00.720,153,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Virtualization-based security (policies: 0) is disabled.
2702,System,Microsoft-Windows-Kernel-Boot,2017-08-01T13:07:00.720,20,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The last shutdown's success status was false. The last boot's success status was true.
2703,System,Microsoft-Windows-Kernel-Boot,2017-08-01T13:07:00.720,27,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The boot type was 0x0.
2704,System,Microsoft-Windows-Kernel-Boot,2017-08-01T13:07:00.720,25,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The boot menu policy was 0x1.
2705,System,Microsoft-Windows-Kernel-Boot,2017-08-01T13:07:00.720,18,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,There are 0x1 boot options on this system.
2706,System,Microsoft-Windows-Kernel-Boot,2017-08-01T13:07:00.720,32,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The bootmgr spent 0 ms waiting for user input.
2707,System,Microsoft-Windows-Kernel-Boot,2017-08-01T13:07:00.720,30,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The firmware reported boot metrics.
2708,System,EventLog,2017-08-01T13:07:13.472,6008,N/A,Error,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The previous system shutdown at 12:37:04 PM on ?8/?1/?2017 was unexpected.
2709,System,EventLog,2017-08-01T13:07:13.472,6009,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,Microsoft (R) Windows (R) 10.00. 15063  Multiprocessor Free.
2710,System,EventLog,2017-08-01T13:07:13.472,6005,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The Event log service was started.
2711,System,EventLog,2017-08-01T13:07:13.472,6013,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The system uptime is 12 seconds.
2712,System,Microsoft-Windows-FilterManager,2017-08-01T13:07:01.116,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'FileInfo' (10.0, ?2042?-?06?-?30T09:43:32.000000000Z) has successfully loaded and registered with Filter Manager."
2713,System,Microsoft-Windows-FilterManager,2017-08-01T13:07:01.117,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'Wof' (10.0, ?1974?-?03?-?11T17:47:45.000000000Z) has successfully loaded and registered with Filter Manager."
2714,System,Microsoft-Windows-FilterManager,2017-08-01T13:07:01.118,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'WdFilter' (10.0, ?2102?-?10?-?04T11:25:01.000000000Z) has successfully loaded and registered with Filter Manager."
2715,System,Microsoft-Windows-Ntfs,2017-08-01T13:07:01.663,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume C: (\Device\HarddiskVolume3) is healthy.  No action is needed.
2716,System,Microsoft-Windows-FilterManager,2017-08-01T13:07:01.797,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'FileCrypt' (10.0, ?2030?-?05?-?28T03:10:59.000000000Z) has successfully loaded and registered with Filter Manager."
2717,System,Microsoft-Windows-FilterManager,2017-08-01T13:07:01.874,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'npsvctrig' (10.0, ?2097?-?07?-?25T05:18:05.000000000Z) has successfully loaded and registered with Filter Manager."
2718,System,Microsoft-Windows-Kernel-Power,2017-08-01T13:07:01.901,41,N/A,Critical,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly."
2719,System,Microsoft-Windows-Kernel-Power,2017-08-01T13:07:01.901,172,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"Connectivity state in standby: Disconnected, Reason: NIC compliance"
2720,System,Microsoft-Windows-Ntfs,2017-08-01T13:07:02.044,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume D: (\Device\HarddiskVolume1) is healthy.  No action is needed.
2721,System,Microsoft-Windows-Ntfs,2017-08-01T13:07:02.515,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume E: (\Device\HarddiskVolume2) is healthy.  No action is needed.
2722,System,Microsoft-Windows-Ntfs,2017-08-01T13:07:02.647,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume \\?\Volume{ee9c746c-0000-0000-0000-801c3a000000} (\Device\HarddiskVolume4) is healthy.  No action is needed.
2723,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T13:07:03.087,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 0 in group 0 exposes the following power management capabilities:
2724,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T13:07:03.088,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 1 in group 0 exposes the following power management capabilities:
2725,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T13:07:03.088,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 2 in group 0 exposes the following power management capabilities:
2726,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T13:07:03.088,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 3 in group 0 exposes the following power management capabilities:
2727,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T13:07:03.089,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 4 in group 0 exposes the following power management capabilities:
2728,System,Microsoft-Windows-Kernel-Processor-Power,2017-08-01T13:07:03.089,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 5 in group 0 exposes the following power management capabilities:
2729,System,Microsoft-Windows-Ntfs,2017-08-01T13:07:09.799,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume \\?\Volume{826cc08c-0000-0000-0000-100000000000} (\Device\HarddiskVolume5) is healthy.  No action is needed.
2730,System,Microsoft-Windows-Wininit,2017-08-01T13:07:12.522,14,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"Credential Guard (LsaIso.exe) configuration: 0x0, 0"
2731,System,Microsoft-Windows-Directory-Services-SAM,2017-08-01T13:07:12.671,16962,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
2732,System,Microsoft-Windows-FilterManager,2017-08-01T13:07:13.398,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'wcifs' (10.0, ?2079?-?07?-?15T13:50:57.000000000Z) has successfully loaded and registered with Filter Manager."
2733,System,Microsoft-Windows-FilterManager,2017-08-01T13:07:13.462,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'luafv' (10.0, ?2037?-?06?-?08T04:55:59.000000000Z) has successfully loaded and registered with Filter Manager."
2734,System,Service,2017-08-01T13:07:13.457,7000,N/A,Error,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The CldFlt service failed to start due to the following error:
2735,System,Microsoft-Windows-FilterManager,2017-08-01T13:07:13.470,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'storqosflt' (10.0, ?2015?-?12?-?17T22:36:27.000000000Z) has successfully loaded and registered with Filter Manager."
2736,System,Microsoft-Windows-Dhcp-Client,2017-08-01T13:07:13.531,50036,Service,Information,ServiceStart,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 client service is started
2737,System,Microsoft-Windows-Dhcp-Client,2017-08-01T13:07:13.532,50103,Service,Information,ServiceShutdown,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 client registered for shutdown notification
2738,System,Microsoft-Windows-DHCPv6-Client,2017-08-01T13:07:13.554,51046,Service,Information,ServiceStart,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv6 client service is started
2739,System,Tcpip,2017-08-01T13:07:13.925,4291,N/A,Warning,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The network adapter with hardware address 00-21-2F-36-D8-2D has indicated packet coalescing capability without indicating support for one or more prerequisite receive filter capabilities (IPv4 0x00000000).
